name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"India, karnataka",2023-10-27,85.8,68.1,76.1,87.1,68.1,76.4,64.1,68.2,0,0,0,rain,0,0,17.4,9,80.5,1017,34.5,3.5,271.6,23.5,9,10,2023-10-27T06:11:53,2023-10-27T17:55:05,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-10-28,87.5,70.1,77.4,92,70.1,78.4,67.3,72.5,0,0,0,rain,0,0,18.8,9.1,87.8,1016.9,44.5,3.7,228.4,19.7,9,10,2023-10-28T06:12:07,2023-10-28T17:54:41,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-10-29,84.1,71.3,77.3,89.2,71.3,78.5,68.3,74.7,0.048,100,20.83,rain,0,0,18.8,12.7,93.8,1016.8,50.6,3.8,188,16.3,7,30,2023-10-29T06:12:22,2023-10-29T17:54:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-10-30,84,68.9,75,88,68.9,75.7,68.1,79.8,0.353,100,8.33,rain,0,0,20.8,11.4,102,1016.8,62.9,3.4,160.9,14,6,10,2023-10-30T06:12:37,2023-10-30T17:53:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-10-31,84,68.1,75.1,89,68.1,75.8,67.8,78.7,0.084,100,33.33,rain,0,0,19.5,10.3,82,1017.4,59.4,2.9,164.4,14.2,6,10,2023-10-31T06:12:53,2023-10-31T17:53:32,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-01,85.8,69.7,76.6,90.1,69.7,77.6,67,73.6,0.216,100,25,rain,0,0,19.2,10.2,89.4,1017.4,49.1,3,208.7,17.9,8,10,2023-11-01T06:13:09,2023-11-01T17:53:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-02,85.7,69.2,76.9,91.1,69.2,78.2,68.7,76.9,0.059,100,12.5,rain,0,0,18.8,10.1,78,1016.7,52.4,3.3,171.5,14.7,7,30,2023-11-02T06:13:26,2023-11-02T17:52:51,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-03,86.1,71.3,77.2,91.5,71.3,78.2,69.2,77.9,0.079,100,4.17,rain,0,0,20.6,11.4,82.9,1015,56.6,4.1,186.4,16.2,8,30,2023-11-03T06:13:44,2023-11-03T17:52:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-04,85.7,69.9,75.3,92.7,69.9,76.3,69.5,83,0.037,100,12.5,rain,0,0,30,17.9,86.6,1015.2,66.7,3.6,128.2,11,6,30,2023-11-04T06:14:02,2023-11-04T17:52:14,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-05,82.3,70.4,75.9,86.8,70.4,76.9,69.8,82,0.364,100,66.67,rain,0,0,17.7,12.7,97.2,1016.3,65.9,3.6,132.5,11.5,6,30,2023-11-05T06:14:21,2023-11-05T17:51:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-06,85.8,67.9,76,92.7,67.9,77.1,69.1,80.5,0.118,100,8.33,rain,0,0,12.8,11.4,101.6,1017.3,64.1,3.4,181.2,15.6,6,30,2023-11-06T06:14:41,2023-11-06T17:51:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-07,82.2,66.2,72.7,87.8,66.2,73.1,68.8,88.2,3.702,100,16.67,rain,0,0,11.6,6.9,70.8,1017.5,80.4,3.5,133.7,11.6,5,30,2023-11-07T06:15:01,2023-11-07T17:51:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-08,84.1,69.9,75.8,89.2,69.9,76.8,69.7,81.9,0.117,100,4.17,rain,0,0,11.4,11.1,98,1017.2,70,4.1,150.8,13,7,30,2023-11-08T06:15:22,2023-11-08T17:51:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-09,82.3,69.9,75.3,86.8,69.9,75.9,69,81.4,0.189,100,33.33,rain,0,0,19.5,13.7,88.3,1017.9,66.1,3,156.4,13.5,6,30,2023-11-09T06:15:43,2023-11-09T17:51:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-10,84,68.1,75.6,88.1,68.1,76.5,68.3,78.9,0.048,100,16.67,rain,0,0,22.4,13.7,86.2,1018.9,53.7,3.4,193.6,16.6,7,10,2023-11-10T06:16:06,2023-11-10T17:50:48,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-11,85.8,66.3,74.9,85.8,66.3,74.8,62.4,68.5,0,0,0,,0,0,18.8,14.8,78.2,1019,34.5,4,253.3,21.8,9,10,2023-11-11T06:16:28,2023-11-11T17:50:38,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-12,84,65.9,74.1,86.1,65.9,74.5,64.4,73.4,0,0,0,,0,0,22.1,11.4,68.1,1019,30.4,3.2,238.4,20.5,9,10,2023-11-12T06:16:52,2023-11-12T17:50:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-13,84,64.5,73.8,86.1,64.5,74.3,63.1,70.3,0,0,0,,0,0,26.2,11.5,55.1,1018.3,29.2,2.9,248.2,21.4,9,10,2023-11-13T06:17:16,2023-11-13T17:50:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-14,80.3,66.2,71.3,82.8,66.2,71.4,64.1,78.7,0.02,100,20.83,rain,0,0,20.6,13.7,46.7,1017.9,71.7,2.8,84.3,7.1,3,10,2023-11-14T06:17:40,2023-11-14T17:50:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-15,84,68.1,74.8,87,68.1,75.4,65.4,73.7,0,0,0,rain,0,0,22.1,10.2,44.7,1017.2,52.9,3,182.2,15.7,7,10,2023-11-15T06:18:06,2023-11-15T17:50:07,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-16,85.8,66.8,76.3,88.9,66.8,77,65,69.8,0,0,0,,0,0,17.7,10.3,62.1,1017.5,44.9,3.3,201,17.3,8,10,2023-11-16T06:18:31,2023-11-16T17:50:02,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-17,83,71,76.3,86,71,76.9,67.6,76,0,0,0,rain,0,0,17.9,10.1,93.2,1017.7,47.1,2.9,206.4,17.9,8,10,2023-11-17T06:18:58,2023-11-17T17:49:59,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-18,85.8,68.7,76.8,89,68.7,77.7,67.6,74.5,0.004,100,4.17,rain,0,0,17.4,11.2,82.8,1017.4,43.2,3.7,224.9,19.3,8,10,2023-11-18T06:19:24,2023-11-18T17:49:56,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-19,84.3,66.2,75,86.1,66.2,75.3,63.7,69.7,0,0,0,,0,0,21.9,11.5,86.6,1017.6,27.3,4.2,240.4,20.7,9,10,2023-11-19T06:19:52,2023-11-19T17:49:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-20,84,66.5,74.3,86.9,66.5,74.9,65.4,74.9,0.036,100,8.33,rain,0,0,20.8,11.4,54.5,1017.4,31.6,4.1,207.2,18,8,10,2023-11-20T06:20:20,2023-11-20T17:49:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-21,80.4,69.6,74.2,84.2,69.6,74.5,68.3,82,0.072,100,29.17,rain,0,0,19.5,8,44.2,1016.6,51.8,3.3,148.3,12.8,6,10,2023-11-21T06:20:48,2023-11-21T17:49:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-22,83.9,70.5,75.5,90.3,70.5,76.4,70.1,83.9,0.079,100,4.17,rain,0,0,16.6,9.1,59.5,1015.9,60.7,3.5,143.8,12.4,7,10,2023-11-22T06:21:17,2023-11-22T17:49:57,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-23,83.8,70.1,75.3,88.9,70.1,76.2,69.3,82.2,0.024,100,4.17,rain,0,0,18.8,9.1,104.6,1015.3,60.7,4.1,129.7,11.3,5,30,2023-11-23T06:21:46,2023-11-23T17:50:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-24,82.2,68.7,74.7,86.6,68.7,75.3,68.8,82.7,0.099,100,16.67,rain,0,0,19.9,11.5,101,1016,61.1,3.6,149.5,12.9,7,10,2023-11-24T06:22:16,2023-11-24T17:50:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-25,78.6,68.6,73.2,78.6,68.6,73.2,68.9,86.5,0.032,100,16.67,rain,0,0,22.6,12.7,78.3,1017.3,73.8,3.1,158.6,13.8,7,10,2023-11-25T06:22:46,2023-11-25T17:50:10,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-26,82.1,66.8,74.1,85.7,66.8,74.6,66.5,78,0,0,0,rain,0,0,27.5,14.9,83.4,1018.1,56.1,3.4,160.8,13.9,6,10,2023-11-26T06:23:17,2023-11-26T17:50:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-27,82.2,69.2,74.4,85.8,69.2,75.1,67.6,80,0.075,100,20.83,rain,0,0,22.4,13.7,88.9,1016.9,57.9,4.4,161.1,13.7,6,10,2023-11-27T06:23:48,2023-11-27T17:50:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-28,82.3,68.6,74.6,85.9,68.6,75.3,67.9,80.3,0.016,100,12.5,rain,0,0,18.6,9.1,87.9,1016.1,55.6,4,171.9,14.8,7,10,2023-11-28T06:24:19,2023-11-28T17:50:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-29,82.2,69.9,74.6,86.7,69.9,75.3,68,80.8,0.001,100,4.17,rain,0,0,18.8,11.6,84.4,1016.3,59.8,4.1,167.2,14.6,7,10,2023-11-29T06:24:51,2023-11-29T17:50:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-11-30,84,68.1,74.1,87.9,68.1,74.5,67.6,80.8,0.004,100,4.17,rain,0,0,21.5,11.7,83,1017,62.4,3.7,132.8,11.4,5,10,2023-11-30T06:25:22,2023-11-30T17:50:54,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-01,82.1,68.1,74.4,85.7,68.1,74.7,67.8,80.5,0.056,100,20.83,rain,0,0,21,9.1,65.8,1016.1,60.8,3.8,164.5,14.1,7,10,2023-12-01T06:25:55,2023-12-01T17:51:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-02,82.1,66.5,73.7,85.7,66.5,74.1,66.9,80.5,0.012,100,8.33,rain,0,0,22.1,11.4,43.7,1014.9,59.9,3.3,186.3,16.2,8,10,2023-12-02T06:26:27,2023-12-02T17:51:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-03,76.8,69.2,72.6,76.8,69.2,72.6,69,88.4,0.016,100,8.33,rain,0,0,28.2,9.2,26.5,1014.7,81.3,3.3,109,9.6,5,10,2023-12-03T06:26:59,2023-12-03T17:51:33,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-04,76.8,68.7,72.9,76.8,68.7,72.9,67.6,83.5,0.004,100,4.17,rain,0,0,28.4,11.6,330.7,1012.8,86.5,3.4,84.7,7.4,3,10,2023-12-04T06:27:32,2023-12-04T17:51:48,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-05,82.1,67.7,73.2,85,67.7,73.4,66.8,81,0.008,100,8.33,rain,0,0,23,12.6,284.1,1012.8,67.6,3.9,118.7,10.4,5,10,2023-12-05T06:28:05,2023-12-05T17:52:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-06,89.3,67.4,76.1,92.9,67.4,77,67.3,76.4,0,0,0,rain,0,0,10.5,5.8,152.7,1014.5,41.5,3.5,220.5,19.2,8,10,2023-12-06T06:28:38,2023-12-06T17:52:22,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-07,84,70.1,76.4,89.1,70.1,77.1,69.1,79.3,0,0,0,rain,0,0,13,6.9,128.8,1015.9,50.3,2.7,195.2,16.8,8,10,2023-12-07T06:29:11,2023-12-07T17:52:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-08,84,70.4,75.8,88,70.4,76.6,68.9,80.1,0.06,100,33.33,rain,0,0,16.1,9.1,100.6,1016.4,57.2,2.8,154.2,13.4,6,10,2023-12-08T06:29:44,2023-12-08T17:52:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-09,83.9,71,75.6,89,71,76.5,69.5,82.1,0.092,100,29.17,rain,0,0,16.3,11.3,88.4,1017.5,61.1,3.2,144.4,12.6,6,10,2023-12-09T06:30:17,2023-12-09T17:53:19,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-10,85.8,68.6,75.4,90.1,68.6,76.2,67.8,78.4,0.004,100,4.17,rain,0,0,18.3,10.3,91.4,1016.7,61.3,3.2,174.1,15.2,8,10,2023-12-10T06:30:50,2023-12-10T17:53:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-11,84,66.9,74.7,86.2,66.9,75.1,65.3,74,0.004,100,4.17,rain,0,0,15.9,11.2,91.1,1017,53,3.6,152.2,13,7,10,2023-12-11T06:31:23,2023-12-11T17:54:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-12,82.2,67.8,73.8,85,67.8,74.1,64.8,74.8,0,0,0,,0,0,17.7,9,69.2,1016.3,52,3.5,204.5,17.7,8,10,2023-12-12T06:31:56,2023-12-12T17:54:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-13,83.9,65.9,72.3,84.6,65.9,72.5,62.3,72.9,0,0,0,,0,0,19.9,9.2,68.7,1016.9,39.7,3.2,219.3,19,8,10,2023-12-13T06:32:29,2023-12-13T17:54:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-14,78.7,65,70.8,78.7,65,70.8,61.5,74.1,0,0,0,,0,0,19.7,11.2,88,1018.1,43.6,3.8,222.6,19,8,10,2023-12-14T06:33:02,2023-12-14T17:55:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-15,78.6,63.8,71.1,78.6,63.8,71.1,65.4,82.9,0.004,100,4.17,rain,0,0,19,9.2,75.6,1018.5,67.4,2.6,184.4,15.9,8,10,2023-12-15T06:33:34,2023-12-15T17:55:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-16,82.1,66.9,73.1,84.9,66.9,73.3,67.3,82.8,0.044,100,33.33,rain,0,0,19,9.2,67.6,1017.8,64.2,3.9,133.3,11.4,6,10,2023-12-16T06:34:06,2023-12-16T17:56:03,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-17,76.9,68.6,72.3,76.9,68.6,72.3,66.1,81.5,0.008,100,8.33,rain,0,0,21.9,12.6,83.1,1017.5,72.7,3.5,83.5,7.1,3,10,2023-12-17T06:34:38,2023-12-17T17:56:29,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-18,76.9,66.5,71.1,76.9,66.5,71.1,65.2,82.1,0,0,0,,0,0,24.6,13.8,77.9,1018.3,72.3,2.8,131,11.4,6,10,2023-12-18T06:35:10,2023-12-18T17:56:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-19,82.2,64.7,72.3,83.7,64.7,72.5,62.9,73.6,0,0,0,,0,0,20.4,9.3,69.9,1018.8,46.6,2.6,232.2,20,8,10,2023-12-19T06:35:41,2023-12-19T17:57:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-20,82.2,65.6,71.3,83.8,65.6,71.5,63.8,78.1,0,0,0,,0,0,19.7,11.3,71.8,1018.6,53.9,3.2,172.4,14.8,7,10,2023-12-20T06:36:12,2023-12-20T17:57:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-21,82.2,64.4,71.7,85.1,64.4,71.9,65.5,81.8,0,0,0,,0,0,16.6,10.1,85.3,1018.5,53.1,3,210.8,18.1,8,10,2023-12-21T06:36:42,2023-12-21T17:58:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-22,87.4,66.3,74.8,89.7,66.3,75.3,65.3,74.2,0,0,0,,0,0,14.3,9,71,1018.4,50.3,3,201.9,17.3,7,10,2023-12-22T06:37:12,2023-12-22T17:58:52,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-23,84.1,62.9,71.6,82.8,62.9,71.3,56.1,63.4,0,0,0,,0,0,15.4,9.1,88.2,1019,37.9,3.1,228.4,19.7,8,10,2023-12-23T06:37:42,2023-12-23T17:59:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-24,85.8,58.9,72.1,88.9,58.9,72.5,62.1,73.4,0,0,0,,0,0,17.9,12.6,91.7,1020.3,36.2,3.3,236.4,20.6,8,10,2023-12-24T06:38:11,2023-12-24T17:59:53,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-25,80.6,62.6,70.2,81.1,62.6,70.3,61.6,76.3,0,0,0,,0,0,25.9,12.7,85.6,1019.6,46.7,2.8,208.3,18.1,8,10,2023-12-25T06:38:40,2023-12-25T18:00:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705699999,VOBL"
"India, karnataka",2023-12-26,82.4,59.9,69.9,80.6,59.9,69.7,55.9,67.1,0,0,0,,0,0,21.5,16.7,87.3,1019.5,25.2,4.6,249.5,21.4,9,10,2023-12-26T06:39:07,2023-12-26T18:00:55,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,remote,43295099999"
"India, karnataka",2023-12-27,84,59.9,71.1,84.1,59.9,71.1,58,66.9,0,0,0,,0,0,22.6,11.6,83.3,1020.2,29.2,3.9,248.3,21.4,9,10,2023-12-27T06:39:35,2023-12-27T18:01:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-28,82.3,64.2,72.3,84.3,64.2,72.6,63,74.4,0,0,0,,0,0,23.9,12.8,90.3,1019.1,46.8,3.3,229.7,19.8,8,10,2023-12-28T06:40:01,2023-12-28T18:02:00,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-29,80.4,66.3,71.8,82.9,66.3,71.9,64.1,77.9,0,0,0,rain,0,0,24.4,12.7,93.9,1019.3,47.8,3,216.6,18.7,8,10,2023-12-29T06:40:28,2023-12-29T18:02:33,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-30,85.7,65.9,73.7,87.9,65.9,74,63.6,72.6,0,0,0,,0,0,17.4,10,94.6,1018.6,47.8,4,239.4,20.7,9,10,2023-12-30T06:40:53,2023-12-30T18:03:06,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2023-12-31,82.2,62.6,71.6,83.7,62.6,71.8,62.3,73.9,0,0,0,,0,0,18.8,10.2,100.7,1018.1,38.7,3.4,241.1,20.9,9,10,2023-12-31T06:41:17,2023-12-31T18:03:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-01-01,84.4,63.8,72.7,84.6,63.8,72.8,61.6,70.6,0,0,0,,0,0,16.6,9.1,97.6,1018.2,46.7,3.4,237.2,20.5,8,10,2024-01-01T06:41:41,2024-01-01T18:04:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-01-02,84,66.3,72.9,84.7,66.3,73,62.7,72.3,0,0,0,,0,0,17,10.2,88.4,1017.5,62,3,125.4,10.9,5,10,2024-01-02T06:42:04,2024-01-02T18:04:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-01-03,80.4,65.9,72.4,81.6,65.9,72.5,62.5,72.6,0,0,0,,0,0,18.8,11.6,93.1,1017,76.6,2.9,170.5,14.7,7,10,2024-01-03T06:42:27,2024-01-03T18:05:20,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-01-04,80.4,66.2,73,82.4,66.2,73,64.7,76.2,0.095,100,41.67,rain,0,0,18.6,9.5,92.8,1017,79.2,2.6,45.9,3.9,2,10,2024-01-04T06:42:48,2024-01-04T18:05:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-01-05,81.7,67.8,73.3,85.1,67.8,73.5,66.1,78.8,0.012,100,12.5,rain,0,0,17,10.6,99.8,1017.1,75,3.2,93.9,7.8,5,10,2024-01-05T06:43:09,2024-01-05T18:06:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
