name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,pm2p5,pm10,aqius,aod550,aqielement,conditions,icon,stations
"Karnataka,India",12.9662,77.5869,2024-09-24,28.0,21.9,24.9,31.1,21.9,25.4,21.3,80.8,1.5,100,12.5,rain,0,0,44.6,22.0,243.4,1010.7,67.3,6.8,151.3,13.1,6,10.0,5.0,6.0,28.0,,"o3,pm2p5","Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-25,28.8,22.1,24.8,32.3,22.1,25.4,20.8,79.1,0.0,0,0.0,,0,0,42.8,24.0,247.0,1010.9,73.5,6.8,184.4,15.9,8,10.0,6.0,9.0,21.0,,"o3,pm2p5",Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-26,28.9,21.2,24.9,31.8,21.2,25.6,20.6,77.7,0.1,0,0.0,rain,0,0,35.6,20.6,244.4,1011.6,73.2,6.6,155.9,13.4,5,10.0,7.0,10.0,27.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-27,28.0,21.0,24.7,30.0,21.0,25.2,20.0,76.2,0.5,0,0.0,rain,0,0,32.8,22.1,251.2,1013.5,68.1,8.4,184.7,15.9,8,10.0,7.0,13.0,33.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-28,29.9,21.4,25.6,33.0,21.4,26.6,20.9,76.2,4.0,100,8.33,rain,0,0,15.8,16.7,295.1,1014.8,67.6,6.7,220.6,19.1,8,10.0,14.0,22.0,37.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-29,30.9,20.9,25.3,34.3,20.9,26.5,21.0,78.5,11.0,100,4.17,rain,0,0,27.0,18.2,111.1,1015.4,65.9,5.8,206.0,17.8,8,30.0,12.0,18.0,54.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-09-30,31.9,22.4,26.6,35.6,22.4,27.7,21.1,73.6,0.4,0,0.0,rain,0,0,24.5,14.7,128.5,1015.3,55.4,6.4,217.7,18.9,8,30.0,16.0,25.0,56.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-01,31.3,22.9,26.9,33.8,22.9,28.2,20.9,71.3,2.3,100,12.5,rain,0,0,23.0,12.8,142.2,1014.0,46.3,6.2,241.5,21.0,8,30.0,21.0,33.0,65.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-02,32.9,21.1,26.5,37.7,21.1,27.7,21.4,75.4,18.0,100,8.33,rain,0,0,13.3,20.4,230.3,1014.5,59.4,6.7,250.6,21.6,10,30.0,14.0,21.0,62.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-03,28.9,20.1,23.6,32.5,20.1,23.9,20.8,85.0,11.0,100,8.33,rain,0,0,28.1,18.5,256.1,1014.9,75.5,6.0,162.3,14.0,6,30.0,20.0,29.0,63.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-04,29.9,21.9,25.3,33.9,21.9,26.3,21.5,80.4,0.2,0,4.17,rain,0,0,27.4,14.8,270.7,1014.4,73.2,6.4,186.9,16.2,8,30.0,15.0,22.0,63.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-05,29.9,21.2,23.9,33.0,21.2,24.4,20.9,83.9,35.8,100,20.83,rain,0,0,18.7,13.2,280.8,1015.0,86.3,5.2,30.5,2.7,1,10.0,12.0,17.0,47.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-06,30.9,20.9,25.1,33.4,20.9,25.7,20.9,79.1,6.0,100,33.33,rain,0,0,14.4,14.7,102.0,1014.8,72.7,5.9,111.6,9.6,4,10.0,26.0,40.0,64.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-07,29.1,21.0,24.4,31.1,21.0,24.8,20.1,78.6,0.6,100,4.17,rain,0,0,26.6,16.5,96.2,1015.6,81.4,5.7,222.8,19.4,7,10.0,39.0,62.0,102.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-08,29.9,21.9,25.6,33.8,21.9,26.7,21.4,78.6,0.4,0,4.17,rain,0,0,25.2,16.4,116.2,1015.8,68.8,5.8,205.8,17.7,7,30.0,19.0,28.0,86.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-09,29.9,22.1,25.8,33.0,22.1,26.7,20.8,74.6,0.1,0,4.17,rain,0,0,32.8,18.2,124.4,1014.3,54.4,6.3,219.6,19.0,8,30.0,14.0,20.0,57.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-10,28.9,22.9,25.6,32.5,22.9,26.4,21.0,76.9,3.3,100,25.0,rain,0,0,28.8,16.5,127.1,1012.8,62.8,5.6,182.7,15.9,8,30.0,15.0,21.0,58.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-11,28.9,21.4,25.0,32.5,21.4,25.8,21.4,81.6,2.2,100,8.33,rain,0,0,29.5,14.8,111.2,1012.8,68.0,5.9,214.9,18.4,8,30.0,11.0,16.0,46.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-12,27.9,21.4,24.3,31.0,21.4,24.8,21.2,82.8,4.0,100,8.33,rain,0,0,33.8,16.5,113.0,1013.9,59.9,6.5,151.6,13.0,6,30.0,11.0,17.0,51.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-13,28.8,21.0,24.2,32.4,21.0,24.6,21.4,85.0,0.5,100,4.17,rain,0,0,30.6,18.5,92.4,1014.1,59.5,6.4,195.2,16.8,8,30.0,8.0,12.0,37.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-14,24.9,21.1,23.1,24.9,21.1,23.1,20.5,85.5,3.5,100,8.33,rain,0,0,31.0,16.5,28.6,1014.4,77.9,5.9,81.7,7.0,3,10.0,14.0,21.0,50.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-15,22.0,20.0,21.1,22.0,20.0,21.1,19.8,92.3,75.0,100,20.83,rain,0,0,27.0,13.0,261.6,1013.9,92.2,4.2,68.4,5.7,3,10.0,13.0,18.0,46.0,,pm2p5,"Rain, Overcast",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-16,23.5,19.5,21.4,23.5,19.5,21.4,20.3,93.9,10.0,100,12.5,rain,0,0,19.1,11.2,285.7,1013.2,95.5,4.7,89.0,7.5,3,10.0,10.0,15.0,57.0,,pm2p5,"Rain, Overcast",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-17,28.8,21.0,23.7,32.4,21.0,24.1,21.0,85.3,0.0,0,0.0,,0,0,26.6,13.0,241.3,1012.9,74.8,5.9,155.3,13.4,7,30.0,8.0,11.0,30.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-18,27.9,20.9,24.7,30.4,20.9,25.2,20.6,79.1,0.8,100,4.17,rain,0,0,24.8,16.6,241.6,1013.7,61.9,6.7,166.5,14.3,6,10.0,18.0,27.0,42.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-19,27.0,21.6,23.3,29.5,21.6,23.5,21.2,88.3,17.8,100,20.83,rain,0,0,20.2,14.8,255.9,1015.0,86.0,5.4,95.1,8.2,3,30.0,32.0,46.0,89.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-20,29.8,21.4,24.5,33.0,21.4,25.0,21.7,85.5,13.0,100,12.5,rain,0,0,17.6,11.3,58.8,1015.7,81.0,6.2,188.1,16.3,7,30.0,18.0,26.0,76.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-21,28.9,21.4,24.6,32.5,21.4,25.3,21.7,84.6,24.0,100,16.67,rain,0,0,23.0,14.6,118.8,1015.7,74.7,5.5,262.5,22.7,9,30.0,17.0,24.0,54.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-22,28.9,21.0,23.5,32.5,21.0,24.0,20.8,85.4,23.0,100,4.17,rain,0,0,18.0,9.5,91.9,1016.3,69.1,5.9,177.8,15.2,6,30.0,33.0,48.0,91.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-23,30.9,21.2,24.3,34.2,21.2,24.8,21.0,82.8,11.0,100,4.17,rain,0,0,15.8,16.6,65.7,1015.5,68.7,5.6,158.8,13.7,5,10.0,28.0,40.0,91.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-24,28.7,20.7,23.6,31.5,20.7,24.1,21.3,87.5,3.0,100,4.17,rain,0,0,20.9,9.2,201.6,1015.4,82.0,5.3,109.7,9.5,6,10.0,21.0,31.0,66.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-25,29.9,21.1,24.5,30.6,21.1,24.8,19.8,77.1,0.0,0,0.0,,0,0,25.2,11.2,296.4,1015.4,61.5,5.2,239.0,20.7,9,10.0,46.0,71.0,97.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-26,28.9,20.0,24.3,29.7,20.0,24.6,19.1,74.7,0.2,0,4.17,rain,0,0,28.1,11.5,309.2,1015.0,48.9,4.8,235.1,20.1,8,0.0,68.0,110.0,153.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-27,28.9,18.9,23.8,31.0,18.9,24.2,18.8,75.4,0.0,0,0.0,,0,0,22.7,9.6,292.2,1014.3,42.7,5.1,227.4,19.6,9,10.0,54.0,84.0,154.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-28,31.8,19.9,25.0,34.6,19.9,25.6,19.9,75.0,0.1,0,0.0,rain,0,0,19.4,12.8,235.1,1013.5,49.7,5.0,215.1,18.6,10,10.0,47.0,72.0,128.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-29,29.9,21.0,25.5,32.3,21.0,26.2,20.3,74.4,0.4,0,4.17,rain,0,0,20.2,11.3,241.4,1014.5,48.6,5.2,214.5,18.5,7,10.0,46.0,71.0,128.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-30,28.8,22.8,24.8,32.4,22.8,25.2,21.6,82.8,0.5,100,4.17,rain,0,0,16.2,9.4,148.1,1015.1,69.0,3.9,212.9,18.4,7,10.0,56.0,86.0,142.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-10-31,29.9,21.9,24.7,33.8,21.9,25.5,21.6,83.5,3.6,100,8.33,rain,0,0,18.7,11.2,126.7,1015.9,85.1,4.1,197.1,17.1,8,10.0,51.0,78.0,146.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-01,29.9,21.4,25.2,33.0,21.4,25.9,21.3,79.9,0.3,100,4.17,rain,0,0,26.6,11.4,95.5,1017.0,70.6,5.0,164.2,14.3,7,10.0,28.0,41.0,107.0,,pm2p5,"Rain, Partially cloudy",rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-02,29.9,21.7,25.2,32.3,21.7,25.8,20.8,77.9,1.0,100,4.17,rain,0,0,25.6,14.7,77.5,1017.2,62.6,5.3,194.8,16.8,7,10.0,22.0,33.0,83.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-03,28.9,21.5,24.7,31.7,21.5,25.3,20.2,77.3,0.6,0,4.17,rain,0,0,29.2,20.0,90.3,1017.0,58.8,6.2,198.7,17.2,8,10.0,15.0,22.0,59.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-04,28.9,21.7,24.3,31.1,21.7,24.7,20.1,79.0,0.4,100,4.17,rain,0,0,25.9,14.6,92.6,1016.4,63.4,5.8,179.8,15.6,7,10.0,13.0,19.0,54.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-05,27.9,20.9,23.8,29.1,20.9,24.0,18.6,74.3,0.0,0,0.0,,0,0,26.6,14.8,71.7,1016.7,51.7,5.6,219.0,18.9,9,0.0,25.0,38.0,60.0,,pm2p5,Partially cloudy,partly-cloudy-day,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-06,28.9,18.9,24.2,30.0,18.9,24.4,17.9,69.8,0.0,0,0.0,,0,0,29.2,11.4,34.7,1017.0,54.0,5.6,246.9,21.2,9,0.0,40.0,64.0,104.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-07,26.1,21.7,23.8,26.1,21.7,23.8,20.1,80.2,0.2,0,0.0,rain,0,0,33.5,20.3,48.4,1016.9,69.6,4.7,161.5,13.7,6,10.0,25.0,39.0,97.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-08,29.6,20.0,24.6,30.1,20.0,24.8,18.9,73.3,0.0,0,0.0,,0,0,32.0,14.9,67.8,1016.6,53.2,5.2,233.8,20.1,9,10.0,11.0,17.0,58.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-09,28.9,20.4,24.5,29.7,20.4,24.7,17.8,68.8,0.0,0,0.0,,0,0,31.0,14.9,70.6,1016.9,45.3,6.3,240.2,20.7,9,0.0,13.0,20.0,50.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-10,28.6,19.9,24.3,28.5,19.9,24.4,17.9,69.8,0.0,0,0.0,,0,0,29.9,14.7,53.3,1016.5,44.0,5.8,218.9,18.9,9,0.0,26.0,41.0,65.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-11,28.0,19.9,23.9,28.7,19.9,24.1,18.7,74.0,0.0,0,0.0,,0,0,33.1,18.2,52.3,1015.9,46.6,4.8,206.4,17.8,8,0.0,33.0,51.0,93.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-12,25.9,21.0,23.6,25.9,21.0,23.6,20.4,82.2,2.7,100,20.83,rain,0,0,33.1,13.1,30.6,1015.0,81.9,3.7,104.9,9.1,6,10.0,24.0,33.0,92.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-13,26.9,21.1,23.9,29.0,21.1,24.2,21.2,85.2,0.4,100,4.17,rain,0,0,34.9,16.8,68.2,1014.5,79.2,5.0,143.2,12.4,7,30.0,6.0,7.0,41.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-14,26.0,21.9,23.3,26.0,21.9,23.3,21.4,89.3,4.0,100,8.33,rain,0,0,38.5,16.6,69.1,1015.9,81.2,5.1,128.4,11.0,6,30.0,7.0,7.0,27.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-15,27.9,20.9,23.4,30.9,20.9,23.8,21.3,88.1,11.0,100,4.17,rain,0,0,28.1,21.9,68.2,1016.6,69.0,6.1,121.9,10.5,4,30.0,8.0,9.0,37.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-16,27.9,20.0,23.7,30.4,20.0,24.1,21.1,86.0,3.0,100,4.17,rain,0,0,35.6,22.0,75.4,1015.9,64.8,5.7,153.7,13.3,6,10.0,9.0,9.0,34.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-17,27.9,21.1,23.9,29.9,21.1,24.1,20.2,80.9,0.2,0,0.0,rain,0,0,30.2,14.8,64.2,1015.7,62.1,4.9,192.2,16.6,9,10.0,26.0,27.0,55.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-18,27.9,21.8,23.8,29.5,21.8,24.1,20.4,81.8,0.0,0,0.0,,0,0,34.6,16.6,78.3,1016.1,56.5,3.5,151.5,13.0,7,0.0,41.0,42.0,108.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-19,27.9,20.9,23.5,29.5,20.9,23.7,19.5,79.5,0.0,0,0.0,,0,0,27.7,14.7,61.9,1016.9,49.9,3.8,161.7,14.0,6,0.0,34.0,34.0,103.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,VOBL"
"Karnataka,India",12.9662,77.5869,2024-11-20,26.9,19.9,22.9,28.1,19.9,23.0,19.3,81.0,0.0,0,0.0,,0,0,27.7,16.4,97.5,1016.7,49.5,3.2,234.1,20.2,9,0.0,41.0,41.0,108.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,VOBL"
"Karnataka,India",12.9662,77.5869,2024-11-21,26.9,19.9,22.9,28.1,19.9,23.1,18.8,78.6,0.0,0,0.0,,0,0,28.8,13.0,67.1,1016.5,45.8,3.5,204.4,17.7,9,0.0,44.0,44.0,108.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,VOBL"
"Karnataka,India",12.9662,77.5869,2024-11-22,28.9,17.0,23.0,29.3,17.0,23.0,17.3,73.1,0.0,0,0.0,,0,0,20.5,14.5,55.0,1016.2,36.9,5.2,263.5,22.7,9,0.0,46.0,47.0,132.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-23,28.9,17.9,22.9,29.7,17.9,23.1,18.3,77.1,0.0,0,0.0,,0,0,19.4,14.4,81.6,1016.9,37.3,4.8,246.9,21.3,9,0.0,38.0,39.0,117.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-24,28.1,19.9,23.5,29.1,19.9,23.6,18.7,76.6,0.0,0,0.0,,0,0,20.9,14.8,75.5,1017.1,49.5,5.0,215.0,18.7,8,0.0,35.0,36.0,102.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-25,27.9,19.4,23.1,28.7,19.4,23.2,18.3,76.1,0.0,0,0.0,,0,0,26.3,14.5,70.2,1016.0,55.3,5.2,192.3,16.6,8,0.0,42.0,43.0,105.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-26,24.9,19.4,21.3,24.9,19.4,21.3,18.8,85.8,0.0,0,0.0,,0,0,39.2,18.4,35.8,1015.4,73.8,4.1,119.2,10.2,5,0.0,37.0,38.0,117.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-27,24.9,18.9,21.6,24.9,18.9,21.6,18.5,82.7,0.6,100,4.17,rain,0,0,42.1,18.5,36.4,1014.3,76.7,3.9,118.7,10.2,6,0.0,41.0,42.0,104.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-28,26.8,17.0,21.6,26.8,17.0,21.6,14.3,65.7,0.0,0,0.0,,0,0,37.1,13.2,20.0,1013.8,43.1,5.1,198.6,17.0,8,0.0,38.0,39.0,113.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-29,27.1,20.1,22.9,28.4,20.1,23.0,17.6,72.6,0.2,0,0.0,rain,0,0,40.7,18.4,12.1,1013.5,54.9,5.9,142.9,12.4,6,0.0,36.0,37.0,105.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-11-30,23.9,20.7,22.3,23.9,20.7,22.3,20.2,87.7,2.0,100,4.17,rain,0,0,45.7,20.3,337.1,1011.9,75.6,4.4,58.8,5.0,3,10.0,24.0,24.0,90.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-01,22.9,20.2,22.0,22.9,20.2,22.0,20.8,92.7,10.8,100,70.83,rain,0,0,41.8,18.4,317.9,1010.1,89.1,4.1,50.2,4.2,2,10.0,10.0,10.0,57.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-02,22.9,20.2,22.1,22.9,20.2,22.1,21.0,93.5,50.0,100,20.83,rain,0,0,30.2,20.4,39.0,1009.9,92.5,3.7,22.6,2.0,1,10.0,8.0,8.0,30.0,,pm2p5,"Rain, Overcast",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-03,26.0,20.9,23.0,26.0,20.9,23.0,21.5,91.0,25.0,100,8.33,rain,0,0,25.2,18.3,110.2,1013.7,81.5,5.0,104.4,9.0,5,30.0,12.0,12.0,44.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-04,27.9,20.1,23.5,30.4,20.1,23.7,20.3,83.1,0.1,0,0.0,rain,0,0,32.4,16.5,93.7,1015.9,66.6,5.6,171.4,14.7,6,3.0,20.0,21.0,61.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-05,27.9,20.9,23.6,30.9,20.9,23.9,21.0,86.1,2.8,100,8.33,rain,0,0,28.8,14.6,88.3,1016.7,65.8,5.9,169.1,14.5,6,10.0,10.0,11.0,56.0,,pm2p5,"Rain, Partially cloudy",rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-06,28.0,21.7,24.2,30.4,21.7,24.6,20.2,79.2,0.0,0,0.0,,0,0,23.4,18.2,100.7,1016.6,48.9,6.3,222.7,19.3,8,10.0,17.0,17.0,54.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-07,28.1,20.6,23.9,29.9,20.6,24.2,20.5,82.1,0.1,0,0.0,rain,0,0,28.1,14.7,105.5,1016.0,49.6,5.8,214.5,18.6,8,10.0,21.0,22.0,67.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-08,29.6,20.4,24.3,30.1,20.4,24.4,18.9,74.2,0.0,0,0.0,,0,0,20.2,11.1,128.4,1015.9,39.4,6.0,208.5,17.9,8,0.0,19.0,20.0,69.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-09,28.9,19.9,23.7,30.5,19.9,23.9,18.4,74.3,0.0,0,0.0,,0,0,18.0,11.2,105.5,1015.7,42.4,5.3,220.0,19.0,8,10.0,27.0,27.0,69.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2024-12-10,28.2,19.9,23.7,29.1,19.9,23.9,18.6,74.9,0.0,0,0.0,,0,0,28.8,14.8,63.0,1015.8,58.0,4.7,197.1,17.0,8,0.0,36.0,36.0,94.0,,pm2p5,Partially cloudy,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
